# {'participant': 'toni', 'session': 'randTMS', 'EEG': 'Yes', 'date': '2022_Feb_08_1802', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.031995373551176}
condition,block_num,subj, EEG,trial,time, stimulus, response
active_arrhTMS_5,5,toni,True,152,139.7282654460,stimulus,
active_arrhTMS_5,5,toni,True,7,139.7339722450,pulse,NA
active_arrhTMS_5,5,toni,True,9,140.1210870040,pulse,NA
active_arrhTMS_5,5,toni,True,153,140.4783990440,stimulus,
active_arrhTMS_5,5,toni,True,153,140.5105844000,tap,s
active_arrhTMS_5,5,toni,True,154,141.2284895810,stimulus,
active_arrhTMS_5,5,toni,True,154,141.2305957000,tap,s
active_arrhTMS_5,5,toni,True,154,141.9345414590,tap,s
active_arrhTMS_5,5,toni,True,155,141.9786263450,stimulus,
active_arrhTMS_5,5,toni,True,156,142.7286895120,stimulus,
active_arrhTMS_5,5,toni,True,156,142.7344775420,tap,l
active_arrhTMS_5,5,toni,True,157,143.4788023290,stimulus,
active_arrhTMS_5,5,toni,True,157,143.4868198150,tap,s
active_arrhTMS_5,5,toni,True,158,144.2288859010,stimulus,
